rec_device_id,channel,timestamp,value
1,10,2023-12-18 06:23:30.356916413,49.91071630077049
3,10,2023-12-18 06:23:30.362917613,26.125482754689664
2,8,2023-12-18 06:23:30.368918813,24.590632574876622
2,10,2023-12-18 06:23:30.374920013,31.896609417364097
1,8,2023-12-18 06:23:30.380921214,22.299070821215643
3,12,2023-12-18 06:23:30.386922414,33.474972064044096
1,12,2023-12-18 06:23:30.392923614,49.267604965421725
2,10,2023-12-18 06:23:30.398924814,26.519414573836713
1,12,2023-12-18 06:23:30.404926015,46.198345651051255
2,10,2023-12-18 06:23:30.410927215,34.876974128818475
3,12,2023-12-18 06:23:30.416928415,33.947322772245535
3,10,2023-12-18 06:23:30.422929615,33.824668993631136
3,10,2023-12-18 06:23:30.428930815,48.0208454551408
2,14,2023-12-18 06:23:30.434932016,30.64439447823205
1,14,2023-12-18 06:23:30.440933216,34.80168689185346
1,10,2023-12-18 06:23:30.446934416,26.941526818433026
3,8,2023-12-18 06:23:30.452935616,28.01395210022944
2,14,2023-12-18 06:23:30.458936817,43.70138964936896
3,12,2023-12-18 06:23:30.464938017,21.11503091919827
3,12,2023-12-18 06:23:30.470939217,34.69995241297194
1,14,2023-12-18 06:23:30.476940417,42.40273547818029
2,10,2023-12-18 06:23:30.482941618,20.843035257606694
1,8,2023-12-18 06:23:30.488942818,47.91800155881016
1,12,2023-12-18 06:23:30.494944018,23.51439453850676
1,12,2023-12-18 06:23:30.500945218,45.871441924160536
2,14,2023-12-18 06:23:30.506946419,28.51856921616516
1,10,2023-12-18 06:23:30.512947619,25.8068506877421
2,12,2023-12-18 06:23:30.518948819,27.85832417457872
1,12,2023-12-18 06:23:30.524950019,38.74906497816568
1,10,2023-12-18 06:23:30.530951220,45.23716786626095
2,10,2023-12-18 06:23:30.536952420,33.96767317739497
3,8,2023-12-18 06:23:30.542953620,41.289586192328784
1,12,2023-12-18 06:23:30.548954820,31.766504418160384
3,12,2023-12-18 06:23:30.554956021,42.23623793150519
3,10,2023-12-18 06:23:30.560957221,29.14666752517168
3,10,2023-12-18 06:23:30.566958421,40.547682753950255
2,10,2023-12-18 06:23:30.572959621,32.78010583104599
3,8,2023-12-18 06:23:30.578960821,40.81351234899334
2,10,2023-12-18 06:23:30.584962022,46.31489611957457
3,14,2023-12-18 06:23:30.590963222,20.547457178192403
3,14,2023-12-18 06:23:30.596964422,46.10859134034531
3,10,2023-12-18 06:23:30.602965622,32.71301103570828
2,12,2023-12-18 06:23:30.608966823,32.7041369571794
2,12,2023-12-18 06:23:30.614968023,47.96651993891488
2,12,2023-12-18 06:23:30.620969223,31.42353529869648
3,8,2023-12-18 06:23:30.626970423,32.59086171312971
1,8,2023-12-18 06:23:30.632971624,22.987960349749017
1,8,2023-12-18 06:23:30.638972824,43.5927074443399
2,14,2023-12-18 06:23:30.644974024,27.92441314754467
1,14,2023-12-18 06:23:30.650975224,47.69113487075066
2,12,2023-12-18 06:23:30.656976425,41.09039248042018
2,10,2023-12-18 06:23:30.662977625,46.05380736625514
3,10,2023-12-18 06:23:30.668978825,41.08501426266227
3,10,2023-12-18 06:23:30.674980025,33.147636358800725
1,14,2023-12-18 06:23:30.680981226,25.32873863801624
3,14,2023-12-18 06:23:30.686982426,24.648937346744432
3,8,2023-12-18 06:23:30.692983626,38.761879526424444
3,14,2023-12-18 06:23:30.698984826,42.72392050709265
2,10,2023-12-18 06:23:30.704986027,24.729858206270272
2,14,2023-12-18 06:23:30.710987227,34.38763432755589
1,10,2023-12-18 06:23:30.716988427,21.76816354585327
3,10,2023-12-18 06:23:30.722989627,25.924830157966294
3,14,2023-12-18 06:23:30.728990827,45.50400989640421
3,14,2023-12-18 06:23:30.734992028,43.3994297675485
2,12,2023-12-18 06:23:30.740993228,20.618557842165714
1,12,2023-12-18 06:23:30.746994428,21.433712669267745
1,10,2023-12-18 06:23:30.752995628,37.89029181804578
1,10,2023-12-18 06:23:30.758996829,24.564365067893867
3,12,2023-12-18 06:23:30.764998029,35.684644998003904
1,10,2023-12-18 06:23:30.770999229,40.089363806106874
2,12,2023-12-18 06:23:30.777000429,35.96168707955424
3,10,2023-12-18 06:23:30.783001630,30.16143213555609
3,14,2023-12-18 06:23:30.789002830,42.9442996267984
3,14,2023-12-18 06:23:30.795004030,38.66707475062259
2,8,2023-12-18 06:23:30.801005230,40.34392812762693
3,10,2023-12-18 06:23:30.807006431,28.061115744327328
1,10,2023-12-18 06:23:30.813007631,27.871980184526226
3,14,2023-12-18 06:23:30.819008831,23.332126150761027
1,12,2023-12-18 06:23:30.825010031,36.03077780072687
2,8,2023-12-18 06:23:30.831011232,34.92749428047835
1,14,2023-12-18 06:23:30.837012432,39.7409261169672
1,12,2023-12-18 06:23:30.843013632,41.95853805287328
3,14,2023-12-18 06:23:30.849014832,44.38727906126563
1,12,2023-12-18 06:23:30.855016033,44.200921065689435
1,8,2023-12-18 06:23:30.861017233,28.982910717793054
2,14,2023-12-18 06:23:30.867018433,25.85216163464961
1,12,2023-12-18 06:23:30.873019633,39.021248078067146
1,14,2023-12-18 06:23:30.879020833,35.168433990767554
3,14,2023-12-18 06:23:30.885022034,44.79699552773391
2,10,2023-12-18 06:23:30.891023234,40.12570284527561
1,8,2023-12-18 06:23:30.897024434,38.72988626044346
3,8,2023-12-18 06:23:30.903025634,31.850386558617096
2,14,2023-12-18 06:23:30.909026835,41.860598573807934
2,10,2023-12-18 06:23:30.915028035,44.48958835417829
1,10,2023-12-18 06:23:30.921029235,30.184623143154603
1,8,2023-12-18 06:23:30.927030435,49.20256598024331
2,8,2023-12-18 06:23:30.933031636,22.683730800128163
2,14,2023-12-18 06:23:30.939032836,47.32840425440077
3,8,2023-12-18 06:23:30.945034036,20.89344664890129
1,12,2023-12-18 06:23:30.951035236,24.71621471548508
3,10,2023-12-18 06:23:30.957036437,45.33774040354207
2,14,2023-12-18 06:23:30.963037637,32.2640196317002
1,12,2023-12-18 06:23:30.969038837,24.72784479842136
2,12,2023-12-18 06:23:30.975040037,33.174777405670554
1,12,2023-12-18 06:23:30.981041238,27.53442974708012
1,12,2023-12-18 06:23:30.987042438,24.372190104365146
1,12,2023-12-18 06:23:30.993043638,36.02884427332397
3,12,2023-12-18 06:23:30.999044838,30.518240711915936
1,14,2023-12-18 06:23:31.005046039,30.443606804798943
1,10,2023-12-18 06:23:31.011047239,20.371778130734057
2,14,2023-12-18 06:23:31.017048439,23.086249150551097
3,14,2023-12-18 06:23:31.023049639,26.139490681149358
3,8,2023-12-18 06:23:31.029050839,20.133041430798755
1,12,2023-12-18 06:23:31.035052040,48.02903037043609
2,14,2023-12-18 06:23:31.041053240,39.09335419054045
1,8,2023-12-18 06:23:31.047054440,38.896839510418786
2,10,2023-12-18 06:23:31.053055640,46.4619513348326
3,8,2023-12-18 06:23:31.059056841,33.48634199755679
3,10,2023-12-18 06:23:31.065058041,26.892224272171177
3,8,2023-12-18 06:23:31.071059241,28.207033009815525
2,10,2023-12-18 06:23:31.077060441,28.281789704569377
2,14,2023-12-18 06:23:31.083061642,49.117461899572696
1,12,2023-12-18 06:23:31.089062842,28.479758794468573
1,12,2023-12-18 06:23:31.095064042,23.8138307931491
3,12,2023-12-18 06:23:31.101065242,21.92189093731463
1,10,2023-12-18 06:23:31.107066443,45.44813127014268
3,10,2023-12-18 06:23:31.113067643,36.89418379237809
2,12,2023-12-18 06:23:31.119068843,33.47437898679699
3,10,2023-12-18 06:23:31.125070043,20.10882917616008
1,10,2023-12-18 06:23:31.131071244,48.43915447717556
2,12,2023-12-18 06:23:31.137072444,43.221159066453055
3,12,2023-12-18 06:23:31.143073644,45.271295216424164
2,8,2023-12-18 06:23:31.149074844,49.83895149351923
2,12,2023-12-18 06:23:31.155076045,48.73502248206885
3,12,2023-12-18 06:23:31.161077245,27.47595680524211
2,14,2023-12-18 06:23:31.167078445,30.19254291442241
2,8,2023-12-18 06:23:31.173079645,46.58885397867258
3,14,2023-12-18 06:23:31.179080845,32.34945716010739
2,12,2023-12-18 06:23:31.185082046,20.866228835980024
3,10,2023-12-18 06:23:31.191083246,31.897552902337306
2,8,2023-12-18 06:23:31.197084446,46.308946018696744
3,8,2023-12-18 06:23:31.203085646,32.56637763164538
2,10,2023-12-18 06:23:31.209086847,21.51525911357349
2,12,2023-12-18 06:23:31.215088047,23.506711305093148
2,14,2023-12-18 06:23:31.221089247,31.418755161506944
2,8,2023-12-18 06:23:31.227090447,38.01631267692676
3,12,2023-12-18 06:23:31.233091648,22.912384935151348
2,14,2023-12-18 06:23:31.239092848,38.79743501162676
3,12,2023-12-18 06:23:31.245094048,46.98506085662823
1,8,2023-12-18 06:23:31.251095248,26.900059560258487
1,14,2023-12-18 06:23:31.257096449,26.3012936354865
3,14,2023-12-18 06:23:31.263097649,41.2816831183807
2,12,2023-12-18 06:23:31.269098849,37.58843403654119
2,8,2023-12-18 06:23:31.275100049,31.502429867034714
2,14,2023-12-18 06:23:31.281101250,31.52797702175662
2,12,2023-12-18 06:23:31.287102450,48.317958218164605
1,12,2023-12-18 06:23:31.293103650,24.105263827458568
1,8,2023-12-18 06:23:31.299104850,22.02007092567494
1,14,2023-12-18 06:23:31.305106051,32.50559234564713
2,8,2023-12-18 06:23:31.311107251,38.244024577269286
3,14,2023-12-18 06:23:31.317108451,31.845734946577377
1,8,2023-12-18 06:23:31.323109651,48.354126813061896
3,14,2023-12-18 06:23:31.329110851,37.949104009785124
3,14,2023-12-18 06:23:31.335112052,39.07294932483255
2,10,2023-12-18 06:23:31.341113252,45.61879415589158
2,12,2023-12-18 06:23:31.347114452,37.208583119746834
2,12,2023-12-18 06:23:31.353115652,30.553040269954295
3,12,2023-12-18 06:23:31.359116853,35.70400899080098
1,10,2023-12-18 06:23:31.365118053,40.75106654892371
3,10,2023-12-18 06:23:31.371119253,34.781511903845434
2,12,2023-12-18 06:23:31.377120453,31.573254367206054
2,10,2023-12-18 06:23:31.383121654,37.19499718427574
3,14,2023-12-18 06:23:31.389122854,36.46048633743395
3,8,2023-12-18 06:23:31.395124054,49.98942576824517
1,12,2023-12-18 06:23:31.401125254,44.34551022109123
1,14,2023-12-18 06:23:31.407126455,49.28069431325506
3,8,2023-12-18 06:23:31.413127655,43.69590880526572
1,12,2023-12-18 06:23:31.419128855,30.406567601866865
2,10,2023-12-18 06:23:31.425130055,39.144488501423254
3,8,2023-12-18 06:23:31.431131256,45.211807664184505
3,14,2023-12-18 06:23:31.437132456,27.486825614517354
1,10,2023-12-18 06:23:31.443133656,21.502860417476214
1,12,2023-12-18 06:23:31.449134856,29.239023864860307
2,10,2023-12-18 06:23:31.455136057,33.97972942945514
1,10,2023-12-18 06:23:31.461137257,41.883498583336156
2,10,2023-12-18 06:23:31.467138457,28.252834029126987
1,10,2023-12-18 06:23:31.473139657,20.377791372392586
1,8,2023-12-18 06:23:31.479140857,39.331214665067186
1,10,2023-12-18 06:23:31.485142058,49.86131826037378
1,8,2023-12-18 06:23:31.491143258,30.272702730825138
2,14,2023-12-18 06:23:31.497144458,37.82315897776836
2,8,2023-12-18 06:23:31.503145658,38.962863855089076
3,10,2023-12-18 06:23:31.509146859,26.45953491892008
1,10,2023-12-18 06:23:31.515148059,38.43950292599946
3,10,2023-12-18 06:23:31.521149259,23.838543769043152
3,10,2023-12-18 06:23:31.527150459,38.6144372857436
2,14,2023-12-18 06:23:31.533151660,36.22075838568398
2,10,2023-12-18 06:23:31.539152860,34.90859690871139
3,12,2023-12-18 06:23:31.545154060,42.70936278012563
3,14,2023-12-18 06:23:31.551155260,39.43331021609871
2,10,2023-12-18 06:23:31.557156461,45.792278526282644
2,14,2023-12-18 06:23:31.563157661,43.06204273763064
2,14,2023-12-18 06:23:31.569158861,23.89632549373706
2,14,2023-12-18 06:23:31.575160061,22.24397143877462
1,8,2023-12-18 06:23:31.581161262,48.680858159107316
2,12,2023-12-18 06:23:31.587162462,42.487244201791526
2,8,2023-12-18 06:23:31.593163662,42.43486956629214
1,8,2023-12-18 06:23:31.599164862,41.361075516272
1,10,2023-12-18 06:23:31.605166063,45.27546718100632
3,12,2023-12-18 06:23:31.611167263,26.131909827654482
1,8,2023-12-18 06:23:31.617168463,36.086547458449374
3,8,2023-12-18 06:23:31.623169663,46.64841999578115
1,8,2023-12-18 06:23:31.629170863,43.23873286770029
3,12,2023-12-18 06:23:31.635172064,29.28451135287444
2,12,2023-12-18 06:23:31.641173264,43.5577637755464
3,12,2023-12-18 06:23:31.647174464,30.07902533911804
2,10,2023-12-18 06:23:31.653175664,47.92542054536503
1,12,2023-12-18 06:23:31.659176865,47.56121124318556
1,12,2023-12-18 06:23:31.665178065,27.270451076407767
2,8,2023-12-18 06:23:31.671179265,46.49197607742373
2,14,2023-12-18 06:23:31.677180465,31.492835875840967
3,8,2023-12-18 06:23:31.683181666,27.630730663168208
2,12,2023-12-18 06:23:31.689182866,30.623347620783875
2,8,2023-12-18 06:23:31.695184066,41.5933067466908
2,8,2023-12-18 06:23:31.701185266,31.017271152568178
3,8,2023-12-18 06:23:31.707186467,28.19358032390773
2,8,2023-12-18 06:23:31.713187667,29.921853101309022
3,12,2023-12-18 06:23:31.719188867,23.60802598495222
3,10,2023-12-18 06:23:31.725190067,28.321011044244415
1,10,2023-12-18 06:23:31.731191268,47.561269722196485
2,14,2023-12-18 06:23:31.737192468,46.10127328307425
2,8,2023-12-18 06:23:31.743193668,28.8918940918084
2,12,2023-12-18 06:23:31.749194868,40.736945292218294
1,14,2023-12-18 06:23:31.755196069,33.54035715547709
1,8,2023-12-18 06:23:31.761197269,40.18919988285076
3,8,2023-12-18 06:23:31.767198469,49.90077022691851
3,8,2023-12-18 06:23:31.773199669,44.08552820469528
1,8,2023-12-18 06:23:31.779200869,37.06539734605841
1,10,2023-12-18 06:23:31.785202070,37.57686139882465
3,10,2023-12-18 06:23:31.791203270,41.87891055365789
2,8,2023-12-18 06:23:31.797204470,34.72595838353435
2,12,2023-12-18 06:23:31.803205670,42.56273133350982
3,8,2023-12-18 06:23:31.809206871,43.27170882122618
3,10,2023-12-18 06:23:31.815208071,26.83814037996047
1,12,2023-12-18 06:23:31.821209271,35.01945489316268
1,10,2023-12-18 06:23:31.827210471,39.00848569595331
1,12,2023-12-18 06:23:31.833211672,31.194774448711314
2,10,2023-12-18 06:23:31.839212872,45.24112650204722
1,10,2023-12-18 06:23:31.845214072,44.55031761167828
3,8,2023-12-18 06:23:31.851215272,27.6857999188651
2,12,2023-12-18 06:23:31.857216473,24.66680792460008
1,10,2023-12-18 06:23:31.863217673,39.28956911757203
3,14,2023-12-18 06:23:31.869218873,30.322995164688756
3,12,2023-12-18 06:23:31.875220073,32.38752373084594
1,10,2023-12-18 06:23:31.881221274,30.217981135776412
2,12,2023-12-18 06:23:31.887222474,48.50833186317334
3,14,2023-12-18 06:23:31.893223674,38.403019675054935
3,14,2023-12-18 06:23:31.899224874,37.03361452387071
1,8,2023-12-18 06:23:31.905226075,46.50092784397514
2,10,2023-12-18 06:23:31.911227275,31.385816572530466
1,14,2023-12-18 06:23:31.917228475,23.864073408850647
2,8,2023-12-18 06:23:31.923229675,40.603694233567275
1,14,2023-12-18 06:23:31.929230875,45.81047780469507
2,14,2023-12-18 06:23:31.935232076,28.44476185470216
3,10,2023-12-18 06:23:31.941233276,40.01159507585696
2,10,2023-12-18 06:23:31.947234476,21.83665284564286
3,8,2023-12-18 06:23:31.953235676,26.0827484256121
2,8,2023-12-18 06:23:31.959236877,25.78821027148411
3,14,2023-12-18 06:23:31.965238077,31.131423561821997
2,12,2023-12-18 06:23:31.971239277,32.29379765760116
3,12,2023-12-18 06:23:31.977240477,49.53698986580228
1,10,2023-12-18 06:23:31.983241678,31.802293263242536
3,8,2023-12-18 06:23:31.989242878,40.55147661941607
1,10,2023-12-18 06:23:31.995244078,34.9105873763261
1,14,2023-12-18 06:23:32.001245278,46.3211697909451
3,10,2023-12-18 06:23:32.007246479,35.47470427467951
3,8,2023-12-18 06:23:32.013247679,38.51048798630559
3,10,2023-12-18 06:23:32.019248879,48.68920409038431
2,12,2023-12-18 06:23:32.025250079,37.38065832943173
3,8,2023-12-18 06:23:32.031251280,20.044584802713324
3,10,2023-12-18 06:23:32.037252480,35.42524920175156
1,10,2023-12-18 06:23:32.043253680,22.311564981878114
3,14,2023-12-18 06:23:32.049254880,25.57647530021878
2,10,2023-12-18 06:23:32.055256081,30.219219306833306
1,12,2023-12-18 06:23:32.061257281,29.198281035273666
3,8,2023-12-18 06:23:32.067258481,23.53513105906611
2,12,2023-12-18 06:23:32.073259681,36.25713576467073
3,12,2023-12-18 06:23:32.079260881,33.72133087179435
3,10,2023-12-18 06:23:32.085262082,32.79201118717019
3,8,2023-12-18 06:23:32.091263282,35.427631387786064
2,14,2023-12-18 06:23:32.097264482,47.99961443989173
2,14,2023-12-18 06:23:32.103265682,32.79065131179699
1,10,2023-12-18 06:23:32.109266883,30.717675006256876
2,10,2023-12-18 06:23:32.115268083,39.586182334757154
1,14,2023-12-18 06:23:32.121269283,49.5057337499062
1,12,2023-12-18 06:23:32.127270483,34.81487553954301
1,14,2023-12-18 06:23:32.133271684,20.798448096746775
3,14,2023-12-18 06:23:32.139272884,45.00471593675348
3,8,2023-12-18 06:23:32.145274084,34.29448468801054
3,14,2023-12-18 06:23:32.151275284,24.818402402726694
3,14,2023-12-18 06:23:32.157276485,36.087121047050175
2,14,2023-12-18 06:23:32.163277685,24.150661319738802
2,12,2023-12-18 06:23:32.169278885,22.232504808719423
1,12,2023-12-18 06:23:32.175280085,28.22709472261658
3,12,2023-12-18 06:23:32.181281286,36.08500233086857
1,12,2023-12-18 06:23:32.187282486,39.260063882837784
2,12,2023-12-18 06:23:32.193283686,48.1797564318008
3,12,2023-12-18 06:23:32.199284886,48.357011771968985
2,14,2023-12-18 06:23:32.205286087,22.95426116639736
1,14,2023-12-18 06:23:32.211287287,35.38197837357381
2,12,2023-12-18 06:23:32.217288487,43.821189112410664
2,14,2023-12-18 06:23:32.223289687,34.37643117605187
1,12,2023-12-18 06:23:32.229290887,23.379117180572038
2,10,2023-12-18 06:23:32.235292088,21.83315472534175
1,12,2023-12-18 06:23:32.241293288,46.028128262830315
1,10,2023-12-18 06:23:32.247294488,44.37439759190269
2,10,2023-12-18 06:23:32.253295688,29.586057723159847
3,8,2023-12-18 06:23:32.259296889,24.54559577282145
2,8,2023-12-18 06:23:32.265298089,30.409527317988214
2,12,2023-12-18 06:23:32.271299289,41.82557138271616
1,10,2023-12-18 06:23:32.277300489,43.80089232495527
2,12,2023-12-18 06:23:32.283301690,40.31126313634359
3,8,2023-12-18 06:23:32.289302890,24.524488413539835
2,8,2023-12-18 06:23:32.295304090,37.671193353240824
2,10,2023-12-18 06:23:32.301305290,35.210343728686794
1,8,2023-12-18 06:23:32.307306491,30.063696090620166
2,12,2023-12-18 06:23:32.313307691,37.11666217858582
1,12,2023-12-18 06:23:32.319308891,27.47100365612482
2,12,2023-12-18 06:23:32.325310091,41.06486872834175
1,10,2023-12-18 06:23:32.331311292,42.780554708508596
3,12,2023-12-18 06:23:32.337312492,48.65580129877269
1,10,2023-12-18 06:23:32.343313692,33.64696996749764
1,10,2023-12-18 06:23:32.349314892,25.99495541109392
2,12,2023-12-18 06:23:32.355316093,38.65955535876668
3,12,2023-12-18 06:23:32.361317293,31.56838834570822
3,12,2023-12-18 06:23:32.367318493,27.450098019860015
2,14,2023-12-18 06:23:32.373319693,44.24747962091469
1,14,2023-12-18 06:23:32.379320893,34.86458335275868
3,14,2023-12-18 06:23:32.385322094,31.183854874862423
2,8,2023-12-18 06:23:32.391323294,23.98033112274755
2,10,2023-12-18 06:23:32.397324494,30.705126914019495
2,12,2023-12-18 06:23:32.403325694,23.876862797749055
1,12,2023-12-18 06:23:32.409326895,44.203619151334074
3,10,2023-12-18 06:23:32.415328095,26.486731573968786
2,10,2023-12-18 06:23:32.421329295,38.686042990050225
1,8,2023-12-18 06:23:32.427330495,45.01037352712806
3,14,2023-12-18 06:23:32.433331696,43.054422853826395
2,8,2023-12-18 06:23:32.439332896,35.5872673364804
2,8,2023-12-18 06:23:32.445334096,21.393622774834
1,14,2023-12-18 06:23:32.451335296,35.50575320572733
3,12,2023-12-18 06:23:32.457336497,48.620066362313196
2,12,2023-12-18 06:23:32.463337697,20.04656582769998
2,8,2023-12-18 06:23:32.469338897,37.397782539114154
1,8,2023-12-18 06:23:32.475340097,22.468051458199298
3,8,2023-12-18 06:23:32.481341298,36.62225112495061
3,12,2023-12-18 06:23:32.487342498,28.744556253342665
1,14,2023-12-18 06:23:32.493343698,28.53051670980793
1,14,2023-12-18 06:23:32.499344898,49.155065192208696
3,10,2023-12-18 06:23:32.505346099,43.42764626417043
1,14,2023-12-18 06:23:32.511347299,38.80601565460683
2,14,2023-12-18 06:23:32.517348499,38.74212482089263
2,10,2023-12-18 06:23:32.523349699,20.850831966908693
2,12,2023-12-18 06:23:32.529350899,43.16157467599993
2,10,2023-12-18 06:23:32.535352100,43.29554418589574
1,14,2023-12-18 06:23:32.541353300,29.23257193836919
3,12,2023-12-18 06:23:32.547354500,45.79106817754616
1,12,2023-12-18 06:23:32.553355700,43.55169356096468
3,14,2023-12-18 06:23:32.559356901,46.025452418426994
3,14,2023-12-18 06:23:32.565358101,24.976417127024177
2,8,2023-12-18 06:23:32.571359301,46.78413704229977
2,14,2023-12-18 06:23:32.577360501,42.8132273760743
1,12,2023-12-18 06:23:32.583361702,25.603173068262493
2,12,2023-12-18 06:23:32.589362902,33.73924074903709
1,12,2023-12-18 06:23:32.595364102,25.569532220444415
1,12,2023-12-18 06:23:32.601365302,30.169146906872186
2,8,2023-12-18 06:23:32.607366503,37.11255931183192
3,14,2023-12-18 06:23:32.613367703,36.47823904447548
1,8,2023-12-18 06:23:32.619368903,40.476892224220904
1,14,2023-12-18 06:23:32.625370103,46.59364568340582
2,14,2023-12-18 06:23:32.631371304,28.34579721358339
3,10,2023-12-18 06:23:32.637372504,45.37523587908247
1,10,2023-12-18 06:23:32.643373704,25.786659487297058
1,14,2023-12-18 06:23:32.649374904,32.113922203997454
3,12,2023-12-18 06:23:32.655376105,46.04165766482493
3,14,2023-12-18 06:23:32.661377305,37.45164264659773
1,12,2023-12-18 06:23:32.667378505,22.77887591325793
3,10,2023-12-18 06:23:32.673379705,41.197850126986154
3,10,2023-12-18 06:23:32.679380905,34.57012338630892
3,12,2023-12-18 06:23:32.685382106,32.896960837293186
2,12,2023-12-18 06:23:32.691383306,32.969286365223425
1,12,2023-12-18 06:23:32.697384506,33.8353330676908
1,12,2023-12-18 06:23:32.703385706,28.57969343914789
1,12,2023-12-18 06:23:32.709386907,41.51490481048559
2,8,2023-12-18 06:23:32.715388107,26.517739112785165
2,8,2023-12-18 06:23:32.721389307,21.07555816507725
3,12,2023-12-18 06:23:32.727390507,21.50229280112161
1,12,2023-12-18 06:23:32.733391708,43.76228564090991
1,10,2023-12-18 06:23:32.739392908,35.22354928147481
1,10,2023-12-18 06:23:32.745394108,30.83122146147104
1,10,2023-12-18 06:23:32.751395308,46.362009663104786
1,10,2023-12-18 06:23:32.757396509,43.04092880712881
3,14,2023-12-18 06:23:32.763397709,24.70134199653143
1,14,2023-12-18 06:23:32.769398909,32.657796667464744
3,8,2023-12-18 06:23:32.775400109,42.97883057659093
3,10,2023-12-18 06:23:32.781401310,35.991442122983536
3,12,2023-12-18 06:23:32.787402510,36.513387742893784
3,14,2023-12-18 06:23:32.793403710,21.379128436812643
3,12,2023-12-18 06:23:32.799404910,21.127753665251916
2,8,2023-12-18 06:23:32.805406111,26.367591738793056
1,14,2023-12-18 06:23:32.811407311,25.097757646949884
3,8,2023-12-18 06:23:32.817408511,49.13272156650844
3,8,2023-12-18 06:23:32.823409711,28.93239549978788
3,10,2023-12-18 06:23:32.829410911,28.969688333429673
2,8,2023-12-18 06:23:32.835412112,36.202096446637974
1,10,2023-12-18 06:23:32.841413312,21.83518524704619
2,14,2023-12-18 06:23:32.847414512,20.362873368923548
2,10,2023-12-18 06:23:32.853415712,47.864293508520404
2,14,2023-12-18 06:23:32.859416913,47.31042871341869
2,12,2023-12-18 06:23:32.865418113,29.492075485999855
2,10,2023-12-18 06:23:32.871419313,25.277305034527405
1,8,2023-12-18 06:23:32.877420513,21.410942812030438
1,12,2023-12-18 06:23:32.883421714,37.36721572054205
2,10,2023-12-18 06:23:32.889422914,23.9603122988176
1,10,2023-12-18 06:23:32.895424114,37.05523141626783
2,10,2023-12-18 06:23:32.901425314,32.861382792388454
1,14,2023-12-18 06:23:32.907426515,22.71648327998442
1,14,2023-12-18 06:23:32.913427715,46.5784389967566
1,10,2023-12-18 06:23:32.919428915,45.62835738704979
2,12,2023-12-18 06:23:32.925430115,36.966397191573954
1,8,2023-12-18 06:23:32.931431316,29.823599407354244
3,10,2023-12-18 06:23:32.937432516,46.74292401947267
1,12,2023-12-18 06:23:32.943433716,28.995134871956452
1,14,2023-12-18 06:23:32.949434916,23.696760607724713
1,8,2023-12-18 06:23:32.955436117,33.21930941843785
1,10,2023-12-18 06:23:32.961437317,34.75271569867395
1,10,2023-12-18 06:23:32.967438517,42.21437022810126
2,12,2023-12-18 06:23:32.973439717,37.214169019480416
2,14,2023-12-18 06:23:32.979440917,27.520122085038594
2,8,2023-12-18 06:23:32.985442118,39.45902569813657
3,12,2023-12-18 06:23:32.991443318,34.885868545144945
2,8,2023-12-18 06:23:32.997444518,24.527834984331175
3,8,2023-12-18 06:23:33.003445718,22.25233860583345
3,8,2023-12-18 06:23:33.009446919,45.97760146526102
1,10,2023-12-18 06:23:33.015448119,32.70409258573088
2,14,2023-12-18 06:23:33.021449319,22.217895833938734
1,12,2023-12-18 06:23:33.027450519,46.53213024492612
3,8,2023-12-18 06:23:33.033451720,29.5586279053719
3,8,2023-12-18 06:23:33.039452920,43.369239744917884
1,14,2023-12-18 06:23:33.045454120,27.109782867297398
1,8,2023-12-18 06:23:33.051455320,43.56710472673424
2,10,2023-12-18 06:23:33.057456521,45.522463182275914
2,8,2023-12-18 06:23:33.063457721,35.53736541343764
1,12,2023-12-18 06:23:33.069458921,26.13014082651737
2,8,2023-12-18 06:23:33.075460121,20.54287701762022
2,14,2023-12-18 06:23:33.081461322,43.43930930503511
2,8,2023-12-18 06:23:33.087462522,21.00158462362348
3,10,2023-12-18 06:23:33.093463722,25.99159163731723
2,10,2023-12-18 06:23:33.099464922,31.9276914056271
3,12,2023-12-18 06:23:33.105466123,37.63995694419037
1,12,2023-12-18 06:23:33.111467323,29.318368612343534
1,8,2023-12-18 06:23:33.117468523,26.136020919922938
3,10,2023-12-18 06:23:33.123469723,27.2130118103755
2,12,2023-12-18 06:23:33.129470923,35.599811220766
2,8,2023-12-18 06:23:33.135472124,32.352252084408505
3,14,2023-12-18 06:23:33.141473324,41.1111331980615
1,10,2023-12-18 06:23:33.147474524,22.397692028721373
1,10,2023-12-18 06:23:33.153475724,36.538582722548924
2,14,2023-12-18 06:23:33.159476925,48.83166032502463
2,12,2023-12-18 06:23:33.165478125,27.202445990124893
3,14,2023-12-18 06:23:33.171479325,29.06615744360948
3,14,2023-12-18 06:23:33.177480525,48.31054614954979
2,14,2023-12-18 06:23:33.183481726,29.356645621146363
2,14,2023-12-18 06:23:33.189482926,45.22343989125454
2,14,2023-12-18 06:23:33.195484126,46.668299655922866
1,14,2023-12-18 06:23:33.201485326,39.22182365636956
2,14,2023-12-18 06:23:33.207486527,49.484677529333055
2,8,2023-12-18 06:23:33.213487727,27.22610335709816
2,14,2023-12-18 06:23:33.219488927,45.73954792474245
1,14,2023-12-18 06:23:33.225490127,45.86719334895002
2,14,2023-12-18 06:23:33.231491328,41.836853275017376
3,8,2023-12-18 06:23:33.237492528,42.497535001669846
3,8,2023-12-18 06:23:33.243493728,30.70198741559916
